"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Cromer Group Practice - Welcome</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<div id=\"loadingbar\">Loading...</div>","#loadingbar"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_6.G98,G99,G155,G164,G168.AllForms","Check that submissions to this form are either reversible, checked for input errors, and/or confirmed by the user.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>This site uses cookies to store...</p>","#cookieLawBox > form > p"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" name=\"cookieAllowed\" value=\"yes\">","#cookieLawBox > form > p > input:nth-child(1)"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"submit\" value=\"Allow Cookies\">","#cookieLawBox > form > p > input:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Late Attendance Policy\" href=\"lateness-policy,60112.htm\" class=\"\">Late Attendance Policy</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Late Attendance Policy\" href=\"lateness-policy,60112.htm\" class=\"\">Late Attendance Policy</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Mission Statement\" href=\"mission-statement,59272.htm\" class=\"\">Mission Statement</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Mission Statement\" href=\"mission-statement,59272.htm\" class=\"\">Mission Statement</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Mjog Text Message System\" href=\"sign-up-for-text-reminders,58930.htm\" class=\"\">Mjog Text Message System</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Mjog Text Message System\" href=\"sign-up-for-text-reminders,58930.htm\" class=\"\">Mjog Text Message System</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Meet the Team\" href=\"doctors,58901.htm\" class=\"\">Meet the Team</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Meet the Team\" href=\"doctors,58901.htm\" class=\"\">Meet the Team</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"NHS Diabetes Prevention Program...\" href=\"nhs-diabetes-prevention-programme,66001.htm\" class=\"\">NHS Diabetes Prevention Programme</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"NHS Diabetes Prevention Program...\" href=\"nhs-diabetes-prevention-programme,66001.htm\" class=\"\">NHS Diabetes Prevention Programme</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Non NHS Services\" href=\"non-nhs-services,64059.htm\" class=\"\">Non NHS Services</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Non NHS Services\" href=\"non-nhs-services,64059.htm\" class=\"\">Non NHS Services</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Newsletters\" href=\"our-documents,58913.htm\" class=\"\">Newsletters</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Newsletters\" href=\"our-documents,58913.htm\" class=\"\">Newsletters</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Online Services\" href=\"online-services,62780.htm\" class=\"\">Online Services</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Online Services\" href=\"online-services,62780.htm\" class=\"\">Online Services</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Patient Participation Group\" href=\"our-ppg,58912.htm\" class=\"\">Patient Participation Group</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Participation Group\" href=\"our-ppg,58912.htm\" class=\"\">Patient Participation Group</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Patient Surveys\" href=\"patient-survey-2013-2014,60176.htm\" class=\"\">Patient Surveys</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Surveys\" href=\"patient-survey-2013-2014,60176.htm\" class=\"\">Patient Surveys</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Practice Documents\" href=\"other-helpful-documents,58948.htm\" class=\"\">Practice Documents</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Documents\" href=\"other-helpful-documents,58948.htm\" class=\"\">Practice Documents</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Privacy Policy\" href=\"privacy-notice,62863.htm\" class=\"\">Privacy Policy</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Privacy Policy\" href=\"privacy-notice,62863.htm\" class=\"\">Privacy Policy</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Publication of GP Earnings\" href=\"publication-of-gp-earnings,64993.htm\" class=\"\">Publication of GP Earnings</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Publication of GP Earnings\" href=\"publication-of-gp-earnings,64993.htm\" class=\"\">Publication of GP Earnings</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Research\" href=\"research,66096.htm\" class=\"\">Research</a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Research\" href=\"research,66096.htm\" class=\"\">Research</a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Register with us\" href=\"register,59309.htm\" class=\"\">Register with us</a>","#side-bar1 > div > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Register with us\" href=\"register,59309.htm\" class=\"\">Register with us</a>","#side-bar1 > div > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Safeguarding Adults\" href=\"safeguarding-adults,65897.htm\" class=\"\">Safeguarding Adults</a>","#side-bar1 > div > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Safeguarding Adults\" href=\"safeguarding-adults,65897.htm\" class=\"\">Safeguarding Adults</a>","#side-bar1 > div > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Send Us Feedback\" href=\"send-us-feedback,58922.htm\" class=\"\">Send Us Feedback</a>","#side-bar1 > div > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Send Us Feedback\" href=\"send-us-feedback,58922.htm\" class=\"\">Send Us Feedback</a>","#side-bar1 > div > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Sexual Health/Contraception\" href=\"sexual-health-services,59791.htm\" class=\"\">Sexual Health/Contraception</a>","#side-bar1 > div > ul > li:nth-child(39) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Sexual Health/Contraception\" href=\"sexual-health-services,59791.htm\" class=\"\">Sexual Health/Contraception</a>","#side-bar1 > div > ul > li:nth-child(39) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Test Results\" href=\"test-results,58916.htm\" class=\"\">Test Results</a>","#side-bar1 > div > ul > li:nth-child(40) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Test Results\" href=\"test-results,58916.htm\" class=\"\">Test Results</a>","#side-bar1 > div > ul > li:nth-child(40) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Travel Vaccination Service\" href=\"travel-vaccination-service,59273.htm\" class=\"\">Travel Vaccination Service</a>","#side-bar1 > div > ul > li:nth-child(41) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Travel Vaccination Service\" href=\"travel-vaccination-service,59273.htm\" class=\"\">Travel Vaccination Service</a>","#side-bar1 > div > ul > li:nth-child(41) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Update Your Contact Details\" href=\"update-your-contact-details,58918.htm\" class=\"\">Update Your Contact Details</a>","#side-bar1 > div > ul > li:nth-child(42) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Update Your Contact Details\" href=\"update-your-contact-details,58918.htm\" class=\"\">Update Your Contact Details</a>","#side-bar1 > div > ul > li:nth-child(42) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Useful Links\" href=\"useful-links,58939.htm\" class=\"\">Useful Links</a>","#side-bar1 > div > ul > li:nth-child(43) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Useful Links\" href=\"useful-links,58939.htm\" class=\"\">Useful Links</a>","#side-bar1 > div > ul > li:nth-child(43) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"When someone may be dying\" href=\"when-someone-may-be-dying,66000.htm\" class=\"\">When someone may be dying</a>","#side-bar1 > div > ul > li:nth-child(44) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"When someone may be dying\" href=\"when-someone-may-be-dying,66000.htm\" class=\"\">When someone may be dying</a>","#side-bar1 > div > ul > li:nth-child(44) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Who is the best person for me t...\" href=\"who-is-the-best-person-for-me-to-see,66191.htm\" class=\"\">Who is the best person for me to see?</a>","#side-bar1 > div > ul > li:nth-child(45) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Who is the best person for me t...\" href=\"who-is-the-best-person-for-me-to-see,66191.htm\" class=\"\">Who is the best person for me to see?</a>","#side-bar1 > div > ul > li:nth-child(45) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Zero Tolerance Policy\" href=\"zero-tolerance-policy,61798.htm\" class=\"\">Zero Tolerance Policy</a>","#side-bar1 > div > ul > li:nth-child(46) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Zero Tolerance Policy\" href=\"zero-tolerance-policy,61798.htm\" class=\"\">Zero Tolerance Policy</a>","#side-bar1 > div > ul > li:nth-child(46) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.23:1. Recommendation: change background to #515681.","error","<a title=\"Visiting the UK? You may be cha...\" href=\"visiting-the-uk-you-may-be-chargeable-for-nhs-treatment,66199.htm\" class=\"\">Visiting the UK? You may be chargeable for NHS treatment</a>","#side-bar1 > div > ul > li:nth-child(47) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Visiting the UK? You may be cha...\" href=\"visiting-the-uk-you-may-be-chargeable-for-nhs-treatment,66199.htm\" class=\"\">Visiting the UK? You may be chargeable for NHS treatment</a>","#side-bar1 > div > ul > li:nth-child(47) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 3.94:1. Recommendation: change background to #010101.","error","<strong>If you cannot attend your appoi...</strong>","#newsticker > marquee > strong"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" id=\"contentID\" value=\"58941\">","#contentID"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: arial,helvetica,sans-serif; color: #000080;\">Welcome to </span>","#content > p:nth-child(1) > span > strong > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p style=\"text-align: center;\"><strong><span style=\"font-famil...</p>","#content > p:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: arial,helvetica,sans-serif; font-size: x-large; color: #000080;\">Cromer Group Practice </span>","#content > p:nth-child(2) > strong > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #000080; font-size: x-large;\"><a href=\"http://videos.northnor...</span>","#content > p:nth-child(11) > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://videos.northnorfolkprimarycare.co.uk/\" target=\"_blank\">Health &amp; Care Videos</a>","#content > p:nth-child(11) > span > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"http://videos.northnorfolkprimarycare.co.uk/\" target=\"_blank\">Health &amp; Care Videos</a>","#content > p:nth-child(11) > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #000080; font-size: x-large;\"><img src=\"../userfiles/image/IA...</span>","#content > p:nth-child(13) > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/IA_Landscape.jpg\" alt=\"\" width=\"448\" height=\"317\">","#content > p:nth-child(13) > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/IA_Landscape.jpg\" alt=\"\" width=\"448\" height=\"317\">","#content > p:nth-child(13) > span > img"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","error","<a href=\"http://videos.northnorfolkprimarycare.co.uk/\" target=\"_blank\"></a>","#content > p:nth-child(14) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://videos.northnorfolkprimarycare.co.uk/\" target=\"_blank\"></a>","#content > p:nth-child(14) > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"http://videos.northnorfolkprimarycare.co.uk/\" target=\"_blank\"></a>","#content > p:nth-child(14) > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/Self_Care_Banner.jpg\" alt=\"\" width=\"560\" height=\"275\">","#content > p:nth-child(16) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/Self_Care_Banner.jpg\" alt=\"\" width=\"560\" height=\"275\">","#content > p:nth-child(16) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/Dont20ask20your20GP20for20medicines201.jpg\" alt=\"\" width=\"728\" height=\"90\">","#content > p:nth-child(18) > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/Dont20ask20your20GP20for20medicines201.jpg\" alt=\"\" width=\"728\" height=\"90\">","#content > p:nth-child(18) > span > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: arial,helvetica,sans-serif; color: #000080;\"><img src=\"../userfiles/image/di...</span>","#content > p:nth-child(20) > span > span > strong > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/diabetes.jpg\" alt=\"\" width=\"650\" height=\"150\">","#content > p:nth-child(20) > span > span > strong > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/diabetes.jpg\" alt=\"\" width=\"650\" height=\"150\">","#content > p:nth-child(20) > span > span > strong > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/Choose_Right.jpg\" alt=\"\" width=\"700\" height=\"495\">","#content > p:nth-child(23) > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/Choose_Right.jpg\" alt=\"\" width=\"700\" height=\"495\">","#content > p:nth-child(23) > span > img"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","error","<a href=\"../userfiles/image/Choose_Right.jpg\" target=\"_blank\"></a>","#content > p:nth-child(24) > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../userfiles/image/Choose_Right.jpg\" target=\"_blank\"></a>","#content > p:nth-child(24) > span > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"../userfiles/image/Choose_Right.jpg\" target=\"_blank\"></a>","#content > p:nth-child(24) > span > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/IMG_0379.JPG\" alt=\"\" width=\"640\" height=\"480\">","#content > p:nth-child(29) > span > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/IMG_0379.JPG\" alt=\"\" width=\"640\" height=\"480\">","#content > p:nth-child(29) > span > span > img"
