"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Minor Illness.\" title=\"\" id=\"wp_menubar0_6\" src=\"wpimages/wp5500a0a4.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_6',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_6',wp_menubar0);\" on...","#wp_menubar0_6"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Minor Illness.\" title=\"\" id=\"wp_menubar0_6\" src=\"wpimages/wp5500a0a4.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_6',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_6',wp_menubar0);\" on...","#wp_menubar0_6"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Minor Illness.\" title=\"\" id=\"wp_menubar0_6\" src=\"wpimages/wp5500a0a4.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_6',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_6',wp_menubar0);\" on...","#wp_menubar0_6"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page8.html\" target=\"_self\"><img alt=\"Clinics, Services &am...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(15)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Clinics, Services &amp; Health Information .\" title=\"\" id=\"wp_menubar0_7\" src=\"wpimages/wpf078b87c.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_7',wp_menubar0,'wp_menubar0_P8');\" onmouseout=\"wp_Men...","#wp_menubar0_7"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Clinics, Services &amp; Health Information .\" title=\"\" id=\"wp_menubar0_7\" src=\"wpimages/wpf078b87c.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_7',wp_menubar0,'wp_menubar0_P8');\" onmouseout=\"wp_Men...","#wp_menubar0_7"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Clinics, Services &amp; Health Information .\" title=\"\" id=\"wp_menubar0_7\" src=\"wpimages/wpf078b87c.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_7',wp_menubar0,'wp_menubar0_P8');\" onmouseout=\"wp_Men...","#wp_menubar0_7"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Clinics, Services &amp; Health Information .\" title=\"\" id=\"wp_menubar0_7\" src=\"wpimages/wpf078b87c.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_7',wp_menubar0,'wp_menubar0_P8');\" onmouseout=\"wp_Men...","#wp_menubar0_7"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page80.html\" target=\"_self\"><img alt=\"Practice Staff.\" titl...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(17)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Practice Staff.\" title=\"\" id=\"wp_menubar0_8\" src=\"wpimages/wp0f60449e.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_8',wp_menubar0,'wp_menubar0_P9');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_8',wp_m...","#wp_menubar0_8"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Practice Staff.\" title=\"\" id=\"wp_menubar0_8\" src=\"wpimages/wp0f60449e.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_8',wp_menubar0,'wp_menubar0_P9');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_8',wp_m...","#wp_menubar0_8"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Practice Staff.\" title=\"\" id=\"wp_menubar0_8\" src=\"wpimages/wp0f60449e.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_8',wp_menubar0,'wp_menubar0_P9');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_8',wp_m...","#wp_menubar0_8"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Practice Staff.\" title=\"\" id=\"wp_menubar0_8\" src=\"wpimages/wp0f60449e.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_8',wp_menubar0,'wp_menubar0_P9');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_8',wp_m...","#wp_menubar0_8"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page81.html\" target=\"_self\"><img alt=\"Carers .\" title=\"\" id...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(19)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Carers .\" title=\"\" id=\"wp_menubar0_9\" src=\"wpimages/wp9333ae87.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_9',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_9',wp_menubar0);\" onload=\"...","#wp_menubar0_9"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Carers .\" title=\"\" id=\"wp_menubar0_9\" src=\"wpimages/wp9333ae87.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_9',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_9',wp_menubar0);\" onload=\"...","#wp_menubar0_9"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Carers .\" title=\"\" id=\"wp_menubar0_9\" src=\"wpimages/wp9333ae87.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_9',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_9',wp_menubar0);\" onload=\"...","#wp_menubar0_9"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Carers .\" title=\"\" id=\"wp_menubar0_9\" src=\"wpimages/wp9333ae87.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_9',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_9',wp_menubar0);\" onload=\"...","#wp_menubar0_9"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page82.html\" target=\"_self\"><img alt=\"Patient Reference Gro...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(21)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Patient Reference Group.\" title=\"\" id=\"wp_menubar0_10\" src=\"wpimages/wp3f242f2b.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_10',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_10',wp_m...","#wp_menubar0_10"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Patient Reference Group.\" title=\"\" id=\"wp_menubar0_10\" src=\"wpimages/wp3f242f2b.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_10',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_10',wp_m...","#wp_menubar0_10"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Patient Reference Group.\" title=\"\" id=\"wp_menubar0_10\" src=\"wpimages/wp3f242f2b.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_10',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_10',wp_m...","#wp_menubar0_10"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Patient Reference Group.\" title=\"\" id=\"wp_menubar0_10\" src=\"wpimages/wp3f242f2b.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_10',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_10',wp_m...","#wp_menubar0_10"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page84.html\" target=\"_self\"><img alt=\"How To Register With ...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(23)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"How To Register With Us.\" title=\"\" id=\"wp_menubar0_11\" src=\"wpimages/wp3e087c85.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_11',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_11',wp_m...","#wp_menubar0_11"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"How To Register With Us.\" title=\"\" id=\"wp_menubar0_11\" src=\"wpimages/wp3e087c85.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_11',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_11',wp_m...","#wp_menubar0_11"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"How To Register With Us.\" title=\"\" id=\"wp_menubar0_11\" src=\"wpimages/wp3e087c85.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_11',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_11',wp_m...","#wp_menubar0_11"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"How To Register With Us.\" title=\"\" id=\"wp_menubar0_11\" src=\"wpimages/wp3e087c85.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_11',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_11',wp_m...","#wp_menubar0_11"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page85.html\" target=\"_self\"><img alt=\"Useful Information &a...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(25)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Useful Information &amp; Contacts.\" title=\"\" id=\"wp_menubar0_12\" src=\"wpimages/wp6a5a0e4f.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_12',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar...","#wp_menubar0_12"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Useful Information &amp; Contacts.\" title=\"\" id=\"wp_menubar0_12\" src=\"wpimages/wp6a5a0e4f.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_12',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar...","#wp_menubar0_12"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Useful Information &amp; Contacts.\" title=\"\" id=\"wp_menubar0_12\" src=\"wpimages/wp6a5a0e4f.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_12',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar...","#wp_menubar0_12"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Useful Information &amp; Contacts.\" title=\"\" id=\"wp_menubar0_12\" src=\"wpimages/wp6a5a0e4f.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_12',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar...","#wp_menubar0_12"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page86.html\" target=\"_self\"><img alt=\"Links.\" title=\"\" id=\"...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(27)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Links.\" title=\"\" id=\"wp_menubar0_13\" src=\"wpimages/wp34c61057.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_13',wp_menubar0,'wp_menubar0_P14');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_13',wp_menuba...","#wp_menubar0_13"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Links.\" title=\"\" id=\"wp_menubar0_13\" src=\"wpimages/wp34c61057.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_13',wp_menubar0,'wp_menubar0_P14');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_13',wp_menuba...","#wp_menubar0_13"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Links.\" title=\"\" id=\"wp_menubar0_13\" src=\"wpimages/wp34c61057.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_13',wp_menubar0,'wp_menubar0_P14');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_13',wp_menuba...","#wp_menubar0_13"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Links.\" title=\"\" id=\"wp_menubar0_13\" src=\"wpimages/wp34c61057.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_13',wp_menubar0,'wp_menubar0_P14');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_13',wp_menuba...","#wp_menubar0_13"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page826.html\" target=\"_self\"><img alt=\"Practice Documents &a...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(29)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Practice Documents &amp; News.\" title=\"\" id=\"wp_menubar0_14\" src=\"wpimages/wpaf7bc730.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_14',wp_menubar0,'wp_menubar0_P15');\" onmouseout=\"wp_MenuItemOut('w...","#wp_menubar0_14"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Practice Documents &amp; News.\" title=\"\" id=\"wp_menubar0_14\" src=\"wpimages/wpaf7bc730.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_14',wp_menubar0,'wp_menubar0_P15');\" onmouseout=\"wp_MenuItemOut('w...","#wp_menubar0_14"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Practice Documents &amp; News.\" title=\"\" id=\"wp_menubar0_14\" src=\"wpimages/wpaf7bc730.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_14',wp_menubar0,'wp_menubar0_P15');\" onmouseout=\"wp_MenuItemOut('w...","#wp_menubar0_14"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Practice Documents &amp; News.\" title=\"\" id=\"wp_menubar0_14\" src=\"wpimages/wpaf7bc730.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_14',wp_menubar0,'wp_menubar0_P15');\" onmouseout=\"wp_MenuItemOut('w...","#wp_menubar0_14"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page829.html\" target=\"_self\"><img alt=\"Data &amp; Sharing In...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(31)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Data &amp; Sharing Information.\" title=\"\" id=\"wp_menubar0_15\" src=\"wpimages/wpe3b93b73.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_15',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1...","#wp_menubar0_15"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Data &amp; Sharing Information.\" title=\"\" id=\"wp_menubar0_15\" src=\"wpimages/wpe3b93b73.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_15',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1...","#wp_menubar0_15"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Data &amp; Sharing Information.\" title=\"\" id=\"wp_menubar0_15\" src=\"wpimages/wpe3b93b73.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_15',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1...","#wp_menubar0_15"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Data &amp; Sharing Information.\" title=\"\" id=\"wp_menubar0_15\" src=\"wpimages/wpe3b93b73.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_15',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1...","#wp_menubar0_15"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page830.html\" target=\"_self\"><img alt=\"Privacy Policy.\" titl...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(33)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Privacy Policy.\" title=\"\" id=\"wp_menubar0_16\" src=\"wpimages/wp305a8f61.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_16',wp_menubar0,'wp_menubar0_P17');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_16',...","#wp_menubar0_16"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Privacy Policy.\" title=\"\" id=\"wp_menubar0_16\" src=\"wpimages/wp305a8f61.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_16',wp_menubar0,'wp_menubar0_P17');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_16',...","#wp_menubar0_16"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Privacy Policy.\" title=\"\" id=\"wp_menubar0_16\" src=\"wpimages/wp305a8f61.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_16',wp_menubar0,'wp_menubar0_P17');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_16',...","#wp_menubar0_16"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Privacy Policy.\" title=\"\" id=\"wp_menubar0_16\" src=\"wpimages/wp305a8f61.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_16',wp_menubar0,'wp_menubar0_P17');\" onmouseout=\"wp_MenuItemOut('wp_menubar0_16',...","#wp_menubar0_16"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"wpimages/wp5d251b43.png\" width=\"258\" height=\"49\" border=\"0\" id=\"art_152\" name=\"art_152\" title=\"\" alt=\"01263 724500    \" onload=\"OnLoadPngFix()\">","#art_152"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp5d251b43.png\" width=\"258\" height=\"49\" border=\"0\" id=\"art_152\" name=\"art_152\" title=\"\" alt=\"01263 724500    \" onload=\"OnLoadPngFix()\">","#art_152"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"Normal-C\">Care on the coast</span>","html > body > div:nth-child(7) > div:nth-child(7) > div > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"Normal-C0\">Medi247 © All Rights Reserved. ...</span>","#txt_43 > p > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Address:</span>","#txt_452 > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Mundesley Medical Centre, </span>","#txt_452 > p:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Munhaven Close, </span>","#txt_452 > p:nth-child(3) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Mundesley, </span>","#txt_452 > p:nth-child(4) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Norfolk, </span>","#txt_452 > p:nth-child(5) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">NR11 8AR </span>","#txt_452 > p:nth-child(6) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Appointments and enquiries:</span>","#txt_452 > p:nth-child(8) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Telephone:</span>","#txt_452 > p:nth-child(9) > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\"> &nbsp;01263 724500</span>","#txt_452 > p:nth-child(9) > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Email:</span>","#txt_452 > p:nth-child(10) > span:nth-child(1)"
