"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Reepham &amp; Aylsham Medical P...</title>","html > head > title"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\":1.container\" class=\"goog-te-banner-frame skiptranslate\" frameborder=\"0\" src=\"javascript:''\" style=\"visibility:visible\"></iframe>","#:1.container"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<div id=\"loadingbar\">Loading...</div>","#loadingbar"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_6.G98,G99,G155,G164,G168.AllForms","Check that submissions to this form are either reversible, checked for input errors, and/or confirmed by the user.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>This site uses cookies to store...</p>","#cookieLawBox > form > p"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" name=\"cookieAllowed\" value=\"yes\">","#cookieLawBox > form > p > input:nth-child(1)"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"submit\" value=\"Allow Cookies\">","#cookieLawBox > form > p > input:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Cancer Awareness &amp; Preventi...\" href=\"advice-and-support,66538.htm\" class=\"\">Cancer Awareness &amp; Prevention</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Cancer Awareness &amp; Preventi...\" href=\"advice-and-support,66538.htm\" class=\"\">Cancer Awareness &amp; Prevention</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Norfolk Deaf Association - Hear...\" href=\"norfolk-deaf-association-hearing-support-service,66145.htm\" class=\"\">Norfolk Deaf Association - Hearing Support Service</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Norfolk Deaf Association - Hear...\" href=\"norfolk-deaf-association-hearing-support-service,66145.htm\" class=\"\">Norfolk Deaf Association - Hearing Support Service</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Live Well\" href=\"child-immunisation,55310.htm\" class=\"\">Live Well</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Live Well\" href=\"child-immunisation,55310.htm\" class=\"\">Live Well</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Carers\" href=\"carers,65922.htm\" class=\"\">Carers</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Carers\" href=\"carers,65922.htm\" class=\"\">Carers</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Military Veterans\" href=\"military-veterans,65467.htm\" class=\"\">Military Veterans</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Military Veterans\" href=\"military-veterans,65467.htm\" class=\"\">Military Veterans</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Safeguarding\" href=\"safeguarding,66696.htm\" class=\"\">Safeguarding</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Safeguarding\" href=\"safeguarding,66696.htm\" class=\"\">Safeguarding</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Access to Your Medical Records\" href=\"access-to-your-medical-records,58760.htm\" class=\"\">Access to Your Medical Records</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Access to Your Medical Records\" href=\"access-to-your-medical-records,58760.htm\" class=\"\">Access to Your Medical Records</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Sharing Your Information\" href=\"sharing-your-infomration,58761.htm\" class=\"\">Sharing Your Information</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Sharing Your Information\" href=\"sharing-your-infomration,58761.htm\" class=\"\">Sharing Your Information</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Freedom of Information\" href=\"freedom-of-information,58781.htm\" class=\"\">Freedom of Information</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Freedom of Information\" href=\"freedom-of-information,58781.htm\" class=\"\">Freedom of Information</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Patient Participation Group Are...\" href=\"home,55319.htm\" class=\"\">Patient Participation Group Area</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Participation Group Are...\" href=\"home,55319.htm\" class=\"\">Patient Participation Group Area</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Health &amp; Care Videos\" href=\"health-and-care-videos,66928.htm\" class=\"\">Health &amp; Care Videos</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Health &amp; Care Videos\" href=\"health-and-care-videos,66928.htm\" class=\"\">Health &amp; Care Videos</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"NHS Consitution\" href=\"nhs-consitution,58762.htm\" class=\"\">NHS Consitution</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"NHS Consitution\" href=\"nhs-consitution,58762.htm\" class=\"\">NHS Consitution</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Practice Charter\" href=\"patient-charter,58763.htm\" class=\"\">Practice Charter</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Charter\" href=\"patient-charter,58763.htm\" class=\"\">Practice Charter</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"GP Average Earnings\" href=\"gp-average-earnings,64915.htm\" class=\"\">GP Average Earnings</a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"GP Average Earnings\" href=\"gp-average-earnings,64915.htm\" class=\"\">GP Average Earnings</a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Norfolk Directory\" href=\"norfolk-directory,66203.htm\" class=\"\">Norfolk Directory</a>","#side-bar1 > div > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Norfolk Directory\" href=\"norfolk-directory,66203.htm\" class=\"\">Norfolk Directory</a>","#side-bar1 > div > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Non NHS Fees\" href=\"non-nhs-fees,58757.htm\" class=\"\">Non NHS Fees</a>","#side-bar1 > div > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Non NHS Fees\" href=\"non-nhs-fees,58757.htm\" class=\"\">Non NHS Fees</a>","#side-bar1 > div > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.3:1. Recommendation: change text colour to #000408.","error","<a title=\"Job Vacancies\" href=\"job-vacancies,65457.htm\" class=\"\">Job Vacancies</a>","#side-bar1 > div > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Job Vacancies\" href=\"job-vacancies,65457.htm\" class=\"\">Job Vacancies</a>","#side-bar1 > div > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<td id=\"contener_td\" valign=\"top\" style=\"width:570px;background-color:#ffffff;\">\n\t\t\n\t\t \t\t\t\t\t\t\t\t<div id=\"newstic...</td>","#contener_td"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4:1. Recommendation: change background to #b60000.","error","<strong>The way we book appointments ha...</strong>","#newsticker > marquee > strong"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div id=\"contener_divnotabs\" style=\"background-color:#ffffff;\">\n\t\t\t\t\t\t\n\t\t\t\n\t\t\t\t\t\t\n\n           ...</div>","#contener_divnotabs"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" id=\"contentID\" value=\"55321\">","#contentID"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<table style=\"background-color: #ffffff; border: 1px solid #5F80A3; margin-left: auto; margin-right: auto;\" border=\"0\" cellspacing=\"10\" align=\"center\">\n<tbody>\n<tr>\n<td align=\"center...</table>","#content > table:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<table style=\"background-color: #ffffff; border: 1px solid #5F80A3; margin-left: auto; margin-right: auto;\" border=\"0\" cellspacing=\"10\" align=\"center\">\n<tbody>\n<tr>\n<td align=\"center...</table>","#content > table:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table style=\"background-color: #ffffff; border: 1px solid #5F80A3; margin-left: auto; margin-right: auto;\" border=\"0\" cellspacing=\"10\" align=\"center\">\n<tbody>\n<tr>\n<td align=\"center...</table>","#content > table:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td align=\"center\">\n<p><span style=\"font-family: a...</td>","#content > table:nth-child(2) > tbody > tr > td:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: arial,helvetica,sans-serif; color: #3366ff;\"><strong><span style=\"font-size:...</span>","#content > table:nth-child(2) > tbody > tr > td:nth-child(1) > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"6\">Reepham Surgery</font>","#content > table:nth-child(2) > tbody > tr > td:nth-child(1) > p:nth-child(1) > span > strong > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: x-large; font-family: arial,helvetica,sans-serif; color: #5f80a3;\"><font size=\"6\"><img alt=\"\" src=...</span>","#content > table:nth-child(2) > tbody > tr > td:nth-child(1) > p:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"6\"><img alt=\"\" src=\"../userfiles/i...</font>","#content > table:nth-child(2) > tbody > tr > td:nth-child(1) > p:nth-child(2) > span > font"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img alt=\"\" src=\"../userfiles/image/reepham.jpg\" width=\"144\" height=\"95\">","#content > table:nth-child(2) > tbody > tr > td:nth-child(1) > p:nth-child(2) > span > font > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"\" src=\"../userfiles/image/reepham.jpg\" width=\"144\" height=\"95\">","#content > table:nth-child(2) > tbody > tr > td:nth-child(1) > p:nth-child(2) > span > font > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td align=\"center\" valign=\"middle\">\n<p style=\"text-align: center;\"...</td>","#content > table:nth-child(2) > tbody > tr > td:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"5\"><img alt=\"\" src=\"../userfiles/i...</font>","#content > table:nth-child(2) > tbody > tr > td:nth-child(2) > p > span > font"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img alt=\"\" src=\"../userfiles/image/NHS_Practice_logo.jpg\" width=\"220\" height=\"134\">","#content > table:nth-child(2) > tbody > tr > td:nth-child(2) > p > span > font > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"\" src=\"../userfiles/image/NHS_Practice_logo.jpg\" width=\"220\" height=\"134\">","#content > table:nth-child(2) > tbody > tr > td:nth-child(2) > p > span > font > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td align=\"center\">\n<p><span style=\"font-family: a...</td>","#content > table:nth-child(2) > tbody > tr > td:nth-child(3)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: arial,helvetica,sans-serif; color: #3366ff;\"><strong><span style=\"font-size:...</span>","#content > table:nth-child(2) > tbody > tr > td:nth-child(3) > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"6\">Aylsham Surgery</font>","#content > table:nth-child(2) > tbody > tr > td:nth-child(3) > p:nth-child(1) > span > strong > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: x-large; color: #5f80a3;\"><font size=\"6\"><img alt=\"\" src=...</span>","#content > table:nth-child(2) > tbody > tr > td:nth-child(3) > p:nth-child(2) > span:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"6\"><img alt=\"\" src=\"../userfiles/i...</font>","#content > table:nth-child(2) > tbody > tr > td:nth-child(3) > p:nth-child(2) > span:nth-child(1) > span > font"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img alt=\"\" src=\"../userfiles/image/Aylsham_hungate.JPG\" width=\"170\" height=\"99\">","#content > table:nth-child(2) > tbody > tr > td:nth-child(3) > p:nth-child(2) > span:nth-child(1) > span > font > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"\" src=\"../userfiles/image/Aylsham_hungate.JPG\" width=\"170\" height=\"99\">","#content > table:nth-child(2) > tbody > tr > td:nth-child(3) > p:nth-child(2) > span:nth-child(1) > span > font > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<table style=\"width: 100%; background-color: #f8f8ff; border: #5f80a3 1px solid;\" border=\"1\" cellspacing=\"0\" id=\"Link to Building plans\" cellpadding=\"10\">\n<tbody>\n<tr>\n<td>\n<p style=\"te...</table>","#Link to Building plans"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table style=\"width: 100%; background-color: #f8f8ff; border: #5f80a3 1px solid;\" border=\"1\" cellspacing=\"0\" id=\"Link to Building plans\" cellpadding=\"10\">\n<tbody>\n<tr>\n<td>\n<p style=\"te...</table>","#Link to Building plans"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../userfiles/image/Surgery_Information.pdf\">Practice Leaflet.</a>","#Link to Building plans > tbody > tr > td > p:nth-child(12) > span > a"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","error","<a href=\"&lt;mce:script type=\">&nbsp;</a>","#Link to Building plans > tbody > tr > td > p:nth-child(14) > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"&lt;mce:script type=\">&nbsp;</a>","#Link to Building plans > tbody > tr > td > p:nth-child(14) > span > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"https://systmonline.tpp-uk.com/Login\" target=\"_blank\"><img alt=\"\" src=\"../userfiles/i...</a>","#Link to Building plans > tbody > tr > td > p:nth-child(15) > span > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://systmonline.tpp-uk.com/Login\" target=\"_blank\"><img alt=\"\" src=\"../userfiles/i...</a>","#Link to Building plans > tbody > tr > td > p:nth-child(15) > span > span > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"https://systmonline.tpp-uk.com/Login\" target=\"_blank\"><img alt=\"\" src=\"../userfiles/i...</a>","#Link to Building plans > tbody > tr > td > p:nth-child(15) > span > span > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"\" src=\"../userfiles/image/wiggly_icons/SystmOnline.png\" width=\"329\" height=\"92\">","#Link to Building plans > tbody > tr > td > p:nth-child(15) > span > span > a > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: arial,helvetica,sans-serif; color: #ff0000;\">&nbsp;</span>","#Link to Building plans > tbody > tr > td > p:nth-child(16) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: small; font-family: arial,helvetica,sans-serif; color: #0000ff;\"><strong><a href=\"&lt;mce:script...</span>","#Link to Building plans > tbody > tr > td > p:nth-child(17) > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"&lt;mce:script type=\">To order your repeat prescripti...</a>","#Link to Building plans > tbody > tr > td > p:nth-child(17) > span > strong > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<table style=\"background-color: #ffffff; border: 1px solid #5F80A3; width: 600px; margin-left: auto; margin-right: auto;\" cellspacing=\"6\" align=\"center\" cellpadding=\"0\">\n<tbody>\n<tr>\n<td align=\"center...</table>","#Link to Building plans > tbody > tr > td > table"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<table style=\"background-color: #ffffff; border: 1px solid #5F80A3; width: 600px; margin-left: auto; margin-right: auto;\" cellspacing=\"6\" align=\"center\" cellpadding=\"0\">\n<tbody>\n<tr>\n<td align=\"center...</table>","#Link to Building plans > tbody > tr > td > table"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table style=\"background-color: #ffffff; border: 1px solid #5F80A3; width: 600px; margin-left: auto; margin-right: auto;\" cellspacing=\"6\" align=\"center\" cellpadding=\"0\">\n<tbody>\n<tr>\n<td align=\"center...</table>","#Link to Building plans > tbody > tr > td > table"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td align=\"center\"><span style=\"font-family: arial...</td>","#Link to Building plans > tbody > tr > td > table > tbody > tr > td:nth-child(1)"
