"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Brundall Medical Partnership - ...</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<div id=\"loadingbar\">Loading...</div>","#loadingbar"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_6.G98,G99,G155,G164,G168.AllForms","Check that submissions to this form are either reversible, checked for input errors, and/or confirmed by the user.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>This site uses cookies to store...</p>","#cookieLawBox > form > p"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" name=\"cookieAllowed\" value=\"yes\">","#cookieLawBox > form > p > input:nth-child(1)"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"submit\" value=\"Allow Cookies\">","#cookieLawBox > form > p > input:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Health Information - Child Imms...\" href=\"health-information-links,60184.htm\" class=\"\">Health Information - Child Imms, Female Health, Sexual Health, Summer Health</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Health Information Sepsis\" href=\"sepsis,66940.htm\" class=\"\">Health Information Sepsis</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Health Information Sepsis\" href=\"sepsis,66940.htm\" class=\"\">Health Information Sepsis</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Infection Control\" href=\"infection-control,58387.htm\" class=\"\">Infection Control</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Infection Control\" href=\"infection-control,58387.htm\" class=\"\">Infection Control</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Military Veterans\" href=\"military-veterans,64517.htm\" class=\"\">Military Veterans</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Military Veterans\" href=\"military-veterans,64517.htm\" class=\"\">Military Veterans</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Minor Injuries\" href=\"minor-injuries,55829.htm\" class=\"\">Minor Injuries</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Minor Injuries\" href=\"minor-injuries,55829.htm\" class=\"\">Minor Injuries</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Named Accountable GP\" href=\"named-accountable-gp,63934.htm\" class=\"\">Named Accountable GP</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Named Accountable GP\" href=\"named-accountable-gp,63934.htm\" class=\"\">Named Accountable GP</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"New Patient Registration at the...\" href=\"register-with-us,38709.htm\" class=\"\">New Patient Registration at the Practice</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"New Patient Registration at the...\" href=\"register-with-us,38709.htm\" class=\"\">New Patient Registration at the Practice</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"NHS &amp; Over 75 Checks\" href=\"nhs-and-over-75-checks,63935.htm\" class=\"\">NHS &amp; Over 75 Checks</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"NHS &amp; Over 75 Checks\" href=\"nhs-and-over-75-checks,63935.htm\" class=\"\">NHS &amp; Over 75 Checks</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Other Services inc Immunisation...\" href=\"our-clinics,38729.htm\" class=\"\">Other Services inc Immunisations and Medicals</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Other Services inc Immunisation...\" href=\"our-clinics,38729.htm\" class=\"\">Other Services inc Immunisations and Medicals</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Patient Charter\" href=\"other-important-information,38728.htm\" class=\"\">Patient Charter</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Charter\" href=\"other-important-information,38728.htm\" class=\"\">Patient Charter</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Patient Participation Group\" href=\"home,40029.htm\" class=\"\">Patient Participation Group</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Participation Group\" href=\"home,40029.htm\" class=\"\">Patient Participation Group</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Patient Record - Online Access ...\" href=\"online-access-to-summary-care-record,62686.htm\" class=\"\">Patient Record - Online Access to Clinical Record</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Record - Online Access ...\" href=\"online-access-to-summary-care-record,62686.htm\" class=\"\">Patient Record - Online Access to Clinical Record</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Practice Area\" href=\"practice-area-information,58585.htm\" class=\"\">Practice Area</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Area\" href=\"practice-area-information,58585.htm\" class=\"\">Practice Area</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Practice Team\" href=\"doctors,38689.htm\" class=\"\">Practice Team</a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Team\" href=\"doctors,38689.htm\" class=\"\">Practice Team</a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Practice Values\" href=\"practice-values,63386.htm\" class=\"\">Practice Values</a>","#side-bar1 > div > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Values\" href=\"practice-values,63386.htm\" class=\"\">Practice Values</a>","#side-bar1 > div > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Repeat Medication\" href=\"repeat-medication,49232.htm\" class=\"\">Repeat Medication</a>","#side-bar1 > div > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Repeat Medication\" href=\"repeat-medication,49232.htm\" class=\"\">Repeat Medication</a>","#side-bar1 > div > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Send Us Feedback\" href=\"send-us-feedback,40634.htm\" class=\"\">Send Us Feedback</a>","#side-bar1 > div > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Send Us Feedback\" href=\"send-us-feedback,40634.htm\" class=\"\">Send Us Feedback</a>","#side-bar1 > div > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Update Your Records\" href=\"update-your-records,38723.htm\" class=\"\">Update Your Records</a>","#side-bar1 > div > ul > li:nth-child(39) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Update Your Records\" href=\"update-your-records,38723.htm\" class=\"\">Update Your Records</a>","#side-bar1 > div > ul > li:nth-child(39) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Voluntary Organisations and Age...\" href=\"voluntary-organisations-and-agencies,52461.htm\" class=\"\">Voluntary Organisations and Agencies</a>","#side-bar1 > div > ul > li:nth-child(40) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Voluntary Organisations and Age...\" href=\"voluntary-organisations-and-agencies,52461.htm\" class=\"\">Voluntary Organisations and Agencies</a>","#side-bar1 > div > ul > li:nth-child(40) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Sharing Your Patient Record\" href=\"sharing-your-patient-record,56770.htm\" class=\"\">Sharing Your Patient Record</a>","#side-bar1 > div > ul > li:nth-child(41) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Sharing Your Patient Record\" href=\"sharing-your-patient-record,56770.htm\" class=\"\">Sharing Your Patient Record</a>","#side-bar1 > div > ul > li:nth-child(41) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Violent or Abusive Behaviour\" href=\"violent-or-abusive-behaviour,65441.htm\" class=\"\">Violent or Abusive Behaviour</a>","#side-bar1 > div > ul > li:nth-child(42) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Violent or Abusive Behaviour\" href=\"violent-or-abusive-behaviour,65441.htm\" class=\"\">Violent or Abusive Behaviour</a>","#side-bar1 > div > ul > li:nth-child(42) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Job Vacancy Information\" href=\"job-vacancy-information,44485.htm\" class=\"\">Job Vacancy Information</a>","#side-bar1 > div > ul > li:nth-child(43) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Job Vacancy Information\" href=\"job-vacancy-information,44485.htm\" class=\"\">Job Vacancy Information</a>","#side-bar1 > div > ul > li:nth-child(43) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Staff Access\" href=\"management/staff_access\" target=\"_blank\">Staff Access</a>","#side-bar1 > div > ul > li:nth-child(44) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Staff Access\" href=\"management/staff_access\" target=\"_blank\">Staff Access</a>","#side-bar1 > div > ul > li:nth-child(44) > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a title=\"Staff Access\" href=\"management/staff_access\" target=\"_blank\">Staff Access</a>","#side-bar1 > div > ul > li:nth-child(44) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<a style=\"background-image:none;background-color:white;\" title=\"Book an Appointment\" href=\"book-an-appointment,38686.htm\">Book an Appointment</a>","#tabnav > li:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a style=\"background-image:none;background-color:white;\" title=\"Book an Appointment\" href=\"book-an-appointment,38686.htm\">Book an Appointment</a>","#tabnav > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"background-image:none;background-color:white;\" title=\"Book an Appointment\" href=\"book-an-appointment,38686.htm\">Book an Appointment</a>","#tabnav > li:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a style=\"\" title=\"How to use your appointment\" href=\"make-best-use-of-your-appointment,66301.htm\">How to use your appointment</a>","#tabnav > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"\" title=\"How to use your appointment\" href=\"make-best-use-of-your-appointment,66301.htm\">How to use your appointment</a>","#tabnav > li:nth-child(2) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a style=\"\" title=\"GP days or half days absent\" href=\"gp-partners-days-present,60150.htm\">GP days or half days absent</a>","#tabnav > li:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"\" title=\"GP days or half days absent\" href=\"gp-partners-days-present,60150.htm\">GP days or half days absent</a>","#tabnav > li:nth-child(3) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a style=\"\" title=\"Home Visits\" href=\"home-visits,38687.htm\">Home Visits</a>","#tabnav > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"\" title=\"Home Visits\" href=\"home-visits,38687.htm\">Home Visits</a>","#tabnav > li:nth-child(4) > a"
"WCAG2AAA.Principle4.Guideline4_1.4_1_1.F77","Duplicate id attribute value \"tabnav\" found on the web page.","error","<ul id=\"tabnav\">\n                              ...</ul>","#tabnav"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a style=\"\" title=\"Test Results\" href=\"test-results,38688.htm\">Test Results</a>","#tabnav > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"\" title=\"Test Results\" href=\"test-results,38688.htm\">Test Results</a>","#tabnav > li:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a style=\"\" title=\"Cancel Appointment\" href=\"cancel-appointment,38685.htm\">Cancel Appointment</a>","#tabnav > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"\" title=\"Cancel Appointment\" href=\"cancel-appointment,38685.htm\">Cancel Appointment</a>","#tabnav > li:nth-child(2) > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" id=\"contentID\" value=\"38686\">","#contentID"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: small; color: #000080; font-family: arial,helvetica,sans-serif;\"><strong><br></strong></span>","#content > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"https://systmonline.tpp-uk.com/Login\"><img alt=\"\" src=\"../userfiles/i...</a>","#content > p:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://systmonline.tpp-uk.com/Login\"><img alt=\"\" src=\"../userfiles/i...</a>","#content > p:nth-child(2) > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"\" src=\"../userfiles/image/wiggly_icons/SystmOnline.png\" width=\"242\" height=\"78\">","#content > p:nth-child(2) > a > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><strong><u>Online appointment b...</p>","#content > p:nth-child(4)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.U","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<u>Online appointment booking</u>","#content > p:nth-child(4) > strong > u"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #ff0000; font-family: arial, helvetica, sans-serif; font-size: small;\">Click on image above to open on...</span>","#content > p:nth-child(8) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4:1. Recommendation: change text colour to #b60000.","error","<span style=\"color: #ff0000; font-family: arial, helvetica, sans-serif; font-size: small;\">Click on image above to open on...</span>","#content > p:nth-child(8) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #ff0000;\">please note that this is not al...</span>","#content > p:nth-child(12) > strong > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4:1. Recommendation: change text colour to #b60000.","error","<span style=\"color: #ff0000;\">please note that this is not al...</span>","#content > p:nth-child(12) > strong > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><strong><span style=\"font-famil...</p>","#content > p:nth-child(13)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><strong><span style=\"font-famil...</p>","#content > p:nth-child(14)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><strong><u></u></strong></p>","#content > p:nth-child(15)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.U","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<u></u>","#content > p:nth-child(15) > strong > u"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><strong><u>Making an appointmen...</p>","#content > p:nth-child(16)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.U","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<u>Making an appointment to see a ...</u>","#content > p:nth-child(16) > strong > u"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><u></u></p>","#content > p:nth-child(17)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.U","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<u></u>","#content > p:nth-child(17) > u"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #ff0000;\"><strong>If you ask for an ‘urge...</span>","#content > p:nth-child(23) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4:1. Recommendation: change text colour to #b60000.","error","<strong>If you ask for an ‘urgent’ or '...</strong>","#content > p:nth-child(23) > span > strong"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4:1. Recommendation: change text colour to #b60000.","error","<strong>or 'same day'&nbsp;</strong>","#content > p:nth-child(23) > span > strong > strong"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","warning","<p><strong><u>Routine 10 Minute Ap...</p>","#content > p:nth-child(31)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.U","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<u>Routine 10 Minute Appointments ...</u>","#content > p:nth-child(31) > strong > u"
