"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Mayfield Medical Centre - Welco...</title>","html > head > title"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\":1.container\" class=\"goog-te-banner-frame skiptranslate\" frameborder=\"0\" src=\"javascript:''\" style=\"visibility:visible\"></iframe>","#:1.container"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_6.G98,G99,G155,G164,G168.AllForms","Check that submissions to this form are either reversible, checked for input errors, and/or confirmed by the user.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>This site uses cookies to store...</p>","#cookieLawBox > form > p"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" name=\"cookieAllowed\" value=\"yes\">","#cookieLawBox > form > p > input:nth-child(1)"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"submit\" value=\"Allow Cookies\">","#cookieLawBox > form > p > input:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"FFT Report\" href=\"fft-report,64330.htm\" class=\"\">FFT Report</a>","#sub_64327 > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"What are we doing about it?\" href=\"what-are-we-doing-about-it,64436.htm\" class=\"\">What are we doing about it?</a>","#sub_64327 > li:nth-child(5) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Feedback, Queries or Complaints\" href=\"queries-andcomplaints,25084.htm\" class=\"\">Feedback, Queries or Complaints</a>","#menu > ul > li:nth-child(13) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Feedback, Queries or Complaints\" href=\"queries-andcomplaints,25084.htm\" class=\"\">Feedback, Queries or Complaints</a>","#menu > ul > li:nth-child(13) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Fit Notes\" href=\"fit-notes,64765.htm\" class=\"\">Fit Notes</a>","#menu > ul > li:nth-child(14) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Fit Notes\" href=\"fit-notes,64765.htm\" class=\"\">Fit Notes</a>","#menu > ul > li:nth-child(14) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Frequent Questions\" href=\"faqs,54327.htm\" class=\"\">Frequent Questions</a>","#menu > ul > li:nth-child(15) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Frequent Questions\" href=\"faqs,54327.htm\" class=\"\">Frequent Questions</a>","#menu > ul > li:nth-child(15) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"GDPR Documents\" href=\"gdpr-documents,67191.htm\" class=\"\">GDPR Documents</a>","#menu > ul > li:nth-child(16) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"GDPR Documents\" href=\"gdpr-documents,67191.htm\" class=\"\">GDPR Documents</a>","#menu > ul > li:nth-child(16) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a onclick=\"$('#sub_66729').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">GDPR - General Data Protection ...</a>","#menu > ul > li:nth-child(17) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a onclick=\"$('#sub_66729').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">GDPR - General Data Protection ...</a>","#menu > ul > li:nth-child(17) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"GDPR Information\" href=\"gdpr-information,66734.htm\" class=\"\">GDPR Information</a>","#sub_66729 > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Privacy Notice\" href=\"privacy-notice,66731.htm\" class=\"\">Privacy Notice</a>","#sub_66729 > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Detailed Privacy Notices\" href=\"detailed-privacy-notices,66732.htm\" class=\"\">Detailed Privacy Notices</a>","#sub_66729 > li:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Diabetic Eye Screening Programm...\" href=\"diabetic-eye-screening-programme-desp,66807.htm\" class=\"\">Diabetic Eye Screening Programme (DESP)</a>","#sub_66729 > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"SMS and TEXTS\" href=\"sms-and-texts,66733.htm\" class=\"\">SMS and TEXTS</a>","#sub_66729 > li:nth-child(5) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Your Data - Your Rights\" href=\"your-data-your-rights,66735.htm\" class=\"\">Your Data - Your Rights</a>","#sub_66729 > li:nth-child(6) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Access to Your Medical Record\" href=\"access-to-your-medical-record,66736.htm\" class=\"\">Access to Your Medical Record</a>","#sub_66729 > li:nth-child(7) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"The National Data Opt-Out\" href=\"the-national-data-opt-out,66737.htm\" class=\"\">The National Data Opt-Out</a>","#sub_66729 > li:nth-child(8) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a onclick=\"$('#sub_25094').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">General Information</a>","#menu > ul > li:nth-child(18) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a onclick=\"$('#sub_25094').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">General Information</a>","#menu > ul > li:nth-child(18) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Booking On-Line\" href=\"booking-on-line,64769.htm\" class=\"\">Booking On-Line</a>","#sub_25094 > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Appointments\" href=\"appointments,25095.htm\" class=\"\">Appointments</a>","#sub_25094 > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Registration\" href=\"registration,25096.htm\" class=\"\">Registration</a>","#sub_25094 > li:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Home Visits\" href=\"home-visits,25097.htm\" class=\"\">Home Visits</a>","#sub_25094 > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Disabled Patients\" href=\"disabled-patients,25098.htm\" class=\"\">Disabled Patients</a>","#sub_25094 > li:nth-child(5) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"GP Average Earnings\" href=\"gp-average-earnings,64762.htm\" class=\"\">GP Average Earnings</a>","#sub_25094 > li:nth-child(6) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Test Results\" href=\"test-results,25099.htm\" class=\"\">Test Results</a>","#sub_25094 > li:nth-child(7) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Laboratory Specimens\" href=\"laboratory-specimens,25100.htm\" class=\"\">Laboratory Specimens</a>","#sub_25094 > li:nth-child(8) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Out of Hours\" href=\"out-of-hours,25101.htm\" class=\"\">Out of Hours</a>","#sub_25094 > li:nth-child(9) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"NHS Direct\" href=\"nhs-direct,25102.htm\" class=\"\">NHS Direct</a>","#sub_25094 > li:nth-child(10) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Data Protection\" href=\"data-protection,25103.htm\" class=\"\">Data Protection</a>","#sub_25094 > li:nth-child(11) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Hampshire Health Checks\" href=\"hampshire-health-checks,64770.htm\" class=\"\">Hampshire Health Checks</a>","#menu > ul > li:nth-child(19) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Hampshire Health Checks\" href=\"hampshire-health-checks,64770.htm\" class=\"\">Hampshire Health Checks</a>","#menu > ul > li:nth-child(19) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"How to use the NHS Videos (in E...\" href=\"nepalese,66058.htm\" class=\"\">How to use the NHS Videos (in English and Nepalese)</a>","#menu > ul > li:nth-child(20) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"How to use the NHS Videos (in E...\" href=\"nepalese,66058.htm\" class=\"\">How to use the NHS Videos (in English and Nepalese)</a>","#menu > ul > li:nth-child(20) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Links\" href=\"links,25081.htm\" class=\"\">Links</a>","#menu > ul > li:nth-child(21) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Links\" href=\"links,25081.htm\" class=\"\">Links</a>","#menu > ul > li:nth-child(21) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Mission Statement\" href=\"mission-statement,66054.htm\" class=\"\">Mission Statement</a>","#menu > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Mission Statement\" href=\"mission-statement,66054.htm\" class=\"\">Mission Statement</a>","#menu > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Named GP\" href=\"named-gp,64767.htm\" class=\"\">Named GP</a>","#menu > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Named GP\" href=\"named-gp,64767.htm\" class=\"\">Named GP</a>","#menu > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"MENINGITIS INFORMATION\" href=\"meningitis-information,66993.htm\" class=\"\">MENINGITIS INFORMATION</a>","#menu > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"MENINGITIS INFORMATION\" href=\"meningitis-information,66993.htm\" class=\"\">MENINGITIS INFORMATION</a>","#menu > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Non Attendances at appointments\" href=\"non-attendances-at-appointments,64764.htm\" class=\"\">Non Attendances at appointments</a>","#menu > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Non Attendances at appointments\" href=\"non-attendances-at-appointments,64764.htm\" class=\"\">Non Attendances at appointments</a>","#menu > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Other Documents\" href=\"documents,25075.htm\" class=\"\">Other Documents</a>","#menu > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Other Documents\" href=\"documents,25075.htm\" class=\"\">Other Documents</a>","#menu > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Our Committment to you\" href=\"our-committment-to-you,64645.htm\" class=\"\">Our Committment to you</a>","#menu > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Our Committment to you\" href=\"our-committment-to-you,64645.htm\" class=\"\">Our Committment to you</a>","#menu > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Over the counter medication\" href=\"over-the-counter-medication,67291.htm\" class=\"\">Over the counter medication</a>","#menu > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Over the counter medication\" href=\"over-the-counter-medication,67291.htm\" class=\"\">Over the counter medication</a>","#menu > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Patient Access (on-line registr...\" href=\"patient-access-on-line-registration,65487.htm\" class=\"\">Patient Access (on-line registration)</a>","#menu > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Access (on-line registr...\" href=\"patient-access-on-line-registration,65487.htm\" class=\"\">Patient Access (on-line registration)</a>","#menu > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Patient Extended Access out of ...\" href=\"patient-extended-access-out-of-core-hours,66255.htm\" class=\"\">Patient Extended Access out of core hours</a>","#menu > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Extended Access out of ...\" href=\"patient-extended-access-out-of-core-hours,66255.htm\" class=\"\">Patient Extended Access out of core hours</a>","#menu > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a onclick=\"$('#sub_39664').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">Patient Participation Group Are...</a>","#menu > ul > li:nth-child(31) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a onclick=\"$('#sub_39664').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">Patient Participation Group Are...</a>","#menu > ul > li:nth-child(31) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Home\" href=\"home,39665.htm\" class=\"\">Home</a>","#sub_39664 > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Sign Up Form\" href=\"ppgform,46144.htm\" class=\"\">Sign Up Form</a>","#sub_39664 > li:nth-child(2) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Patient Urgent Care Centre Surv...\" href=\"patient-urgent-care-centre-survey,65666.htm\" class=\"\">Patient Urgent Care Centre Survey</a>","#menu > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Urgent Care Centre Surv...\" href=\"patient-urgent-care-centre-survey,65666.htm\" class=\"\">Patient Urgent Care Centre Survey</a>","#menu > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Practice Policies\" href=\"practice-policies,64585.htm\" class=\"\">Practice Policies</a>","#menu > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Policies\" href=\"practice-policies,64585.htm\" class=\"\">Practice Policies</a>","#menu > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Practice Policy Documents\" href=\"practice-policy-documents,64586.htm\" class=\"\">Practice Policy Documents</a>","#menu > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Policy Documents\" href=\"practice-policy-documents,64586.htm\" class=\"\">Practice Policy Documents</a>","#menu > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a onclick=\"$('#sub_25087').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">Practice Team Information</a>","#menu > ul > li:nth-child(35) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a onclick=\"$('#sub_25087').toggle('fast');\" style=\"cursor: pointer; cursor: hand;\" href=\"javascript:return false;\">Practice Team Information</a>","#menu > ul > li:nth-child(35) > div > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"DOCTORS\" href=\"doctors,25088.htm\" class=\"\">DOCTORS</a>","#sub_25087 > li:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Administrative Staff\" href=\"administrative-staff,25089.htm\" class=\"\">Administrative Staff</a>","#sub_25087 > li:nth-child(2) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Nursing Staff\" href=\"nursing-staff,25090.htm\" class=\"\">Nursing Staff</a>","#sub_25087 > li:nth-child(3) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"GP Registrars\" href=\"gp-registrars,25091.htm\" class=\"\">GP Registrars</a>","#sub_25087 > li:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Medical Students\" href=\"medical-students,25092.htm\" class=\"\">Medical Students</a>","#sub_25087 > li:nth-child(5) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Attached Staff\" href=\"attached-staff,25093.htm\" class=\"\">Attached Staff</a>","#sub_25087 > li:nth-child(6) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"REGISTERING AT THE PRACTICE\" href=\"registering-at-the-practice,66074.htm\" class=\"\">REGISTERING AT THE PRACTICE</a>","#menu > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"REGISTERING AT THE PRACTICE\" href=\"registering-at-the-practice,66074.htm\" class=\"\">REGISTERING AT THE PRACTICE</a>","#menu > ul > li:nth-child(36) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Repeat Prescriptions\" href=\"repeat-prescriptions,25077.htm\" class=\"\">Repeat Prescriptions</a>","#menu > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Repeat Prescriptions\" href=\"repeat-prescriptions,25077.htm\" class=\"\">Repeat Prescriptions</a>","#menu > ul > li:nth-child(37) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.99:1. Recommendation: change text colour to #006800.","error","<a title=\"Self Treatment of Common Illnes...\" href=\"self-treatment-of-common-illnesses-and-accidents,25104.htm\" class=\"\">Self Treatment of Common Illnesses and Accidents</a>","#menu > ul > li:nth-child(38) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Self Treatment of Common Illnes...\" href=\"self-treatment-of-common-illnesses-and-accidents,25104.htm\" class=\"\">Self Treatment of Common Illnesses and Accidents</a>","#menu > ul > li:nth-child(38) > div:nth-child(1) > a"
