"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>The Tollerford Practice   - Wel...</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<div id=\"loadingbar\">Loading...</div>","#loadingbar"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_6.G98,G99,G155,G164,G168.AllForms","Check that submissions to this form are either reversible, checked for input errors, and/or confirmed by the user.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>This site uses cookies to store...</p>","#cookieLawBox > form > p"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" name=\"cookieAllowed\" value=\"yes\">","#cookieLawBox > form > p > input:nth-child(1)"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"submit\" value=\"Allow Cookies\">","#cookieLawBox > form > p > input:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Meet the Team\" href=\"doctors,44181.htm\" class=\"\">Meet the Team</a>","#side-bar1 > div > ul > li:nth-child(17) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Accessible Information Standard\" href=\"accessible-information-standard,65348.htm\" class=\"\">Accessible Information Standard</a>","#side-bar1 > div > ul > li:nth-child(18) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Accessible Information Standard\" href=\"accessible-information-standard,65348.htm\" class=\"\">Accessible Information Standard</a>","#side-bar1 > div > ul > li:nth-child(18) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Carers Lead and Care Co-ordinat...\" href=\"adult-care-co-ordinator,63912.htm\" class=\"\">Carers Lead and Care Co-ordinators</a>","#side-bar1 > div > ul > li:nth-child(19) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Carers Lead and Care Co-ordinat...\" href=\"adult-care-co-ordinator,63912.htm\" class=\"\">Carers Lead and Care Co-ordinators</a>","#side-bar1 > div > ul > li:nth-child(19) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Health A-Z\" href=\"health-a-z,44212.htm\" class=\"\">Health A-Z</a>","#side-bar1 > div > ul > li:nth-child(20) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Health A-Z\" href=\"health-a-z,44212.htm\" class=\"\">Health A-Z</a>","#side-bar1 > div > ul > li:nth-child(20) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Register For SystmOnline\" href=\"register-for-systmonline,67317.htm\" class=\"\">Register For SystmOnline</a>","#side-bar1 > div > ul > li:nth-child(21) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Register For SystmOnline\" href=\"register-for-systmonline,67317.htm\" class=\"\">Register For SystmOnline</a>","#side-bar1 > div > ul > li:nth-child(21) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Private Charges\" href=\"private-charges,44335.htm\" class=\"\">Private Charges</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Private Charges\" href=\"private-charges,44335.htm\" class=\"\">Private Charges</a>","#side-bar1 > div > ul > li:nth-child(22) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Care Quality Commission\" href=\"care-quality-commission,58675.htm\" class=\"\">Care Quality Commission</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Care Quality Commission\" href=\"care-quality-commission,58675.htm\" class=\"\">Care Quality Commission</a>","#side-bar1 > div > ul > li:nth-child(23) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Our Policies\" href=\"our-policies,58278.htm\" class=\"\">Our Policies</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Our Policies\" href=\"our-policies,58278.htm\" class=\"\">Our Policies</a>","#side-bar1 > div > ul > li:nth-child(24) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Staff Training\" href=\"staff-training,59188.htm\" class=\"\">Staff Training</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Staff Training\" href=\"staff-training,59188.htm\" class=\"\">Staff Training</a>","#side-bar1 > div > ul > li:nth-child(25) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Information Sharing\" href=\"information-sharing,64621.htm\" class=\"\">Information Sharing</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Information Sharing\" href=\"information-sharing,64621.htm\" class=\"\">Information Sharing</a>","#side-bar1 > div > ul > li:nth-child(26) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Summary Care Records\" href=\"summary-care-records,59167.htm\" class=\"\">Summary Care Records</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Summary Care Records\" href=\"summary-care-records,59167.htm\" class=\"\">Summary Care Records</a>","#side-bar1 > div > ul > li:nth-child(27) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Health &amp; Social Care Inform...\" href=\"health-and-social-care-information-centre,59168.htm\" class=\"\">Health &amp; Social Care Information Centre</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Health &amp; Social Care Inform...\" href=\"health-and-social-care-information-centre,59168.htm\" class=\"\">Health &amp; Social Care Information Centre</a>","#side-bar1 > div > ul > li:nth-child(28) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Useful Information about Practi...\" href=\"useful-information-about-practice,60957.htm\" class=\"\">Useful Information about Practice</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Useful Information about Practi...\" href=\"useful-information-about-practice,60957.htm\" class=\"\">Useful Information about Practice</a>","#side-bar1 > div > ul > li:nth-child(29) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"GP Earnings\" href=\"gp-earnings,64970.htm\" class=\"\">GP Earnings</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"GP Earnings\" href=\"gp-earnings,64970.htm\" class=\"\">GP Earnings</a>","#side-bar1 > div > ul > li:nth-child(30) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Cold Weather Alert\" href=\"cold-weather-alert,65753.htm\" class=\"\">Cold Weather Alert</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Cold Weather Alert\" href=\"cold-weather-alert,65753.htm\" class=\"\">Cold Weather Alert</a>","#side-bar1 > div > ul > li:nth-child(31) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Practice Area Maps\" href=\"practice-area-maps,44228.htm\" class=\"\">Practice Area Maps</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Practice Area Maps\" href=\"practice-area-maps,44228.htm\" class=\"\">Practice Area Maps</a>","#side-bar1 > div > ul > li:nth-child(32) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"General Health Advice\" href=\"child-immunisation,44186.htm\" class=\"\">General Health Advice</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"General Health Advice\" href=\"child-immunisation,44186.htm\" class=\"\">General Health Advice</a>","#side-bar1 > div > ul > li:nth-child(33) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Travel Medicine\" href=\"travel-advice,44488.htm\" class=\"\">Travel Medicine</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Travel Medicine\" href=\"travel-advice,44488.htm\" class=\"\">Travel Medicine</a>","#side-bar1 > div > ul > li:nth-child(34) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 6.29:1. Recommendation: change text colour to #58595b.","error","<a title=\"Travel and Transport \" href=\"travel-and-transport-,67003.htm\" class=\"\">Travel and Transport </a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Travel and Transport \" href=\"travel-and-transport-,67003.htm\" class=\"\">Travel and Transport </a>","#side-bar1 > div > ul > li:nth-child(35) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div id=\"contener_divnotabs\" style=\"background-color:#fcfcfc;\">\n\t\t\t\t\t\t\n\t\t\t\n\t\t\t\t\t\n\n            ...</div>","#contener_divnotabs"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" id=\"contentID\" value=\"44209\">","#contentID"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; color: #000080; font-size: xx-large;\"><strong>Welcome to The Tollerfo...</span>","#content > p:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: x-large; font-family: trebuchet ms,geneva; color: #000080;\"><strong>Pound Piece &amp; Tunne...</span>","#content > p:nth-child(4) > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.thetollerfordpractice.nhs.uk/practice-area-maps,44228.htm\">Practice area maps</a>","#content > p:nth-child(8) > span > strong > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<table border=\"0\" align=\"center\">\n<tbody>\n<tr>\n<td style=\"width:...</table>","#content > table:nth-child(12)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table border=\"0\" align=\"center\">\n<tbody>\n<tr>\n<td style=\"width:...</table>","#content > table:nth-child(12)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td style=\"width: 50%;\" align=\"center\" valign=\"top\"><span style=\"font-family: arial...</td>","#content > table:nth-child(12) > tbody > tr:nth-child(1) > td:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/pound.PNG\" alt=\"\" width=\"230\" height=\"173\">","#content > table:nth-child(12) > tbody > tr:nth-child(1) > td:nth-child(1) > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/pound.PNG\" alt=\"\" width=\"230\" height=\"173\">","#content > table:nth-child(12) > tbody > tr:nth-child(1) > td:nth-child(1) > span > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td style=\"width: 50%;\" align=\"center\" valign=\"top\"><span style=\"font-family: arial...</td>","#content > table:nth-child(12) > tbody > tr:nth-child(1) > td:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"../userfiles/image/tunnel.PNG\" alt=\"\" width=\"230\" height=\"173\">","#content > table:nth-child(12) > tbody > tr:nth-child(1) > td:nth-child(2) > span > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"../userfiles/image/tunnel.PNG\" alt=\"\" width=\"230\" height=\"173\">","#content > table:nth-child(12) > tbody > tr:nth-child(1) > td:nth-child(2) > span > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td style=\"width: 50%;\" align=\"center\" valign=\"top\">\n<p><span style=\"font-family: t...</td>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\"><strong>Pound Piece Surgery </s...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1) > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\">Pound Piece, Maiden Newton, Dor...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1) > p:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\">DT2 0DB <a href=\"../index.php?t...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1) > p:nth-child(3) > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../index.php?type=static&amp;id=4&amp;map=2#map1\">[map]</a>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1) > p:nth-child(3) > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\"><strong>Reception:&nbsp;</stron...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1) > p:nth-child(4) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\"><strong>Fax:</strong> 01300 320...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(1) > p:nth-child(5) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<td style=\"width: 50%;\" align=\"center\" valign=\"top\">\n<p><span style=\"font-family: t...</td>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\"><strong>Tunnel Road Surgery</st...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2) > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\">24 Tunnel Road, Beaminster, Dor...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2) > p:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\">DT8 3AB&nbsp;<a href=\"../index....</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2) > p:nth-child(3) > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../index.php?type=static&amp;id=4&amp;map=1#map1\">[map]</a>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2) > p:nth-child(3) > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\"><strong>Reception: </strong>013...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2) > p:nth-child(4) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; font-size: small; color: #000080;\"><strong>Fax: </strong>01308 863...</span>","#content > table:nth-child(12) > tbody > tr:nth-child(2) > td:nth-child(2) > p:nth-child(5) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; color: #000080;\"><strong>&nbsp;</strong></span>","#content > p:nth-child(14) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-family: trebuchet ms,geneva; color: #000080;\"><strong><a href=\"https://systmo...</span>","#content > p:nth-child(15) > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://systmonline.tpp-uk.com/Login?PracticeId=J81076&amp;Date=20131002154733\" target=\"_blank\"><img title=\"SystmOnline\" src=\"....</a>","#content > p:nth-child(15) > span > strong > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"https://systmonline.tpp-uk.com/Login?PracticeId=J81076&amp;Date=20131002154733\" target=\"_blank\"><img title=\"SystmOnline\" src=\"....</a>","#content > p:nth-child(15) > span > strong > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img title=\"SystmOnline\" src=\"../userfiles/image/systmonline.jpg\" alt=\"SystmOnline\" width=\"348\" height=\"83\">","#content > p:nth-child(15) > span > strong > a > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img title=\"SystmOnline\" src=\"../userfiles/image/systmonline.jpg\" alt=\"SystmOnline\" width=\"348\" height=\"83\">","#content > p:nth-child(15) > span > strong > a > img"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.thetollerfordpractice.nhs.uk/register-for-systmonline,67317.htm\"><span style=\"font-size: medium;...</a>","#content > p:nth-child(16) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://linkto.run/p/BZQ0JX3A\">https://linkto.run/p/BZQ0JX3A</a>","#content > p:nth-child(21) > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"5\" color=\"#3366ff\">WE HAVE UPDATED OUR PRIVACY POL...</font>","#content > p:nth-child(25) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font size=\"5\" color=\"#3366ff\">WE HAVE UPDATED OUR PRIVACY POL...</font>","#content > p:nth-child(25) > span > font"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"2\">Please view the updated policy&...</font>","#content > p:nth-child(26) > span > font"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../userfiles/image/Documents/Privacy_Policy_05_2018.pdf\">here</a>","#content > p:nth-child(26) > span > font > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font size=\"4\" color=\"#800080\">Would you recommend us?</font>","#content > h1:nth-child(28) > span > strong > strong > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font size=\"4\" color=\"#800080\">Would you recommend us?</font>","#content > h1:nth-child(28) > span > strong > strong > font"
