"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Park Road Surgery - Welcome</title>","html > head > title"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\":1.container\" class=\"goog-te-banner-frame skiptranslate\" frameborder=\"0\" src=\"javascript:''\" style=\"visibility:visible\"></iframe>","#:1.container"
"WCAG2AAA.Principle3.Guideline3_3.3_3_1.G83,G84,G85","If an input error is automatically detected in this form, check that the item(s) in error are identified and the error(s) are described to the user in text.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_2.G131,G89,G184,H90","Check that descriptive labels or instructions (including for required fields) are provided for user input in this form.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_3.G177","Check that this form provides suggested corrections to errors in user input, unless it would jeopardize the security or purpose of the content.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_5.G71,G184,G193","Check that context-sensitive help is available for this form, at a Web-page and/or control level.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle3.Guideline3_3.3_3_6.G98,G99,G155,G164,G168.AllForms","Check that submissions to this form are either reversible, checked for input errors, and/or confirmed by the user.","notice","<form action=\"\" method=\"post\">\n\t\t\t\t\t<p>This site uses cookies...</form>","#cookieLawBox > form"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<p>This site uses cookies to store...</p>","#cookieLawBox > form > p"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" name=\"cookieAllowed\" value=\"yes\">","#cookieLawBox > form > p > input:nth-child(1)"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"submit\" value=\"Allow Cookies\">","#cookieLawBox > form > p > input:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.php?disclaimer=1#cookies\">Read More</a>","#cookieLawBox > form > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Other Important Information\" href=\"other-important-information,47101.htm\" class=\"\">Other Important Information</a>","#side-bar1 > div > ul > li:nth-child(15) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Vision Statement\" href=\"vision-statement,64618.htm\" class=\"\">Vision Statement</a>","#side-bar1 > div > ul > li:nth-child(16) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Vision Statement\" href=\"vision-statement,64618.htm\" class=\"\">Vision Statement</a>","#side-bar1 > div > ul > li:nth-child(16) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Statement of Purpose\" href=\"statement-of-purpose,64619.htm\" class=\"\">Statement of Purpose</a>","#side-bar1 > div > ul > li:nth-child(17) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Statement of Purpose\" href=\"statement-of-purpose,64619.htm\" class=\"\">Statement of Purpose</a>","#side-bar1 > div > ul > li:nth-child(17) > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.74:1. Recommendation: change text colour to #595959.","error","<a title=\"Brent Health App\" href=\"brent-health-app,65882.htm\" class=\"\">Brent Health App</a>","#side-bar1 > div > ul > li:nth-child(18) > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Brent Health App\" href=\"brent-health-app,65882.htm\" class=\"\">Brent Health App</a>","#side-bar1 > div > ul > li:nth-child(18) > div:nth-child(1) > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_1.G107","Check that a change of context does not occur when this input field receives focus.","notice","<input type=\"hidden\" id=\"contentID\" value=\"47028\">","#contentID"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../userfiles/image/ChEext5WwAAyts6_1.jpg\">Here </a>","#content > p:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font color=\"#ff0000\" size=\"4\"><strong>&nbsp;</strong></font>","#content > p:nth-child(3) > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font color=\"#ff0000\" size=\"4\"><strong>&nbsp;</strong></font>","#content > p:nth-child(3) > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: xx-large; color: #000080;\"><strong>The Park Road Surgery</...</span>","#content > p:nth-child(6) > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img title=\"front\" width=\"492\" alt=\"front\" height=\"213\" src=\"../userfiles/image/DSCF2011.JPG\">","#content > p:nth-child(7) > span > strong > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img title=\"front\" width=\"492\" alt=\"front\" height=\"213\" src=\"../userfiles/image/DSCF2011.JPG\">","#content > p:nth-child(7) > span > strong > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font color=\"#ff0000\" size=\"4\"><strong>&nbsp;</strong></font>","#content > p:nth-child(9) > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font color=\"#ff0000\" size=\"4\"><strong>&nbsp;</strong></font>","#content > p:nth-child(9) > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: large; color: #0000ff; font-family: times new roman,times;\">&nbsp;</span>","#content > p:nth-child(11) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: large; color: #0000ff; font-family: times new roman,times;\">Dr S Patel&nbsp;</span>","#content > p:nth-child(12) > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: large; color: #0000ff; font-family: times new roman,times;\">&nbsp;</span>","#content > p:nth-child(12) > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: large; color: #0000ff; font-family: times new roman,times;\">Dr J Patel</span>","#content > p:nth-child(13) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"font-size: large; color: #0000ff; font-family: times new roman,times;\">&nbsp;</span>","#content > p:nth-child(15) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<p style=\"text-align: center;\">&nbsp;<a href=\"../cancel-appoin...</p>","#content > p:nth-child(16)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../cancel-appointment,47003.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../cancel-appointment,47003.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluecancelapp.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluecancelapp.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluecancelapp.png';\">","#content > p:nth-child(16) > a:nth-child(1) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluecancelapp.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluecancelapp.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluecancelapp.png';\">","#content > p:nth-child(16) > a:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluecancelapp.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluecancelapp.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluecancelapp.png';\">","#content > p:nth-child(16) > a:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../order-repeat-medication,47041.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../order-repeat-medication,47041.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluerepeats.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluerepeats.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluerepeats.png';\">","#content > p:nth-child(16) > a:nth-child(2) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluerepeats.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluerepeats.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluerepeats.png';\">","#content > p:nth-child(16) > a:nth-child(2) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluerepeats.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluerepeats.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluerepeats.png';\">","#content > p:nth-child(16) > a:nth-child(2) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../change-your-contact-details,47032.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(3)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../change-your-contact-details,47032.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(3)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluedetails.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluedetails.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluedetails.png';\">","#content > p:nth-child(16) > a:nth-child(3) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluedetails.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluedetails.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluedetails.png';\">","#content > p:nth-child(16) > a:nth-child(3) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluedetails.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluedetails.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluedetails.png';\">","#content > p:nth-child(16) > a:nth-child(3) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../send-us-feedback,47046.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(4)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../send-us-feedback,47046.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(4)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluefeedback.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluefeedback.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluefeedback.png';\">","#content > p:nth-child(16) > a:nth-child(4) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluefeedback.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluefeedback.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluefeedback.png';\">","#content > p:nth-child(16) > a:nth-child(4) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluefeedback.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluefeedback.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluefeedback.png';\">","#content > p:nth-child(16) > a:nth-child(4) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../request-a-telephone-consultation,47004.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../request-a-telephone-consultation,47004.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluetelcon.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluetelcon.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluetelcon.png';\">","#content > p:nth-child(16) > a:nth-child(5) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluetelcon.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluetelcon.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluetelcon.png';\">","#content > p:nth-child(16) > a:nth-child(5) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluetelcon.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluetelcon.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluetelcon.png';\">","#content > p:nth-child(16) > a:nth-child(5) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../update-your-records,47033.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(6)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../update-your-records,47033.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(6)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluerecord.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluerecord.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluerecord.png';\">","#content > p:nth-child(16) > a:nth-child(6) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluerecord.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluerecord.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluerecord.png';\">","#content > p:nth-child(16) > a:nth-child(6) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluerecord.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluerecord.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluerecord.png';\">","#content > p:nth-child(16) > a:nth-child(6) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../subscribe-to-our-newsletter,47027.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(7)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../subscribe-to-our-newsletter,47027.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(7)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluenewsletter.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluenewsletter.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluenewsletter.png';\">","#content > p:nth-child(16) > a:nth-child(7) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluenewsletter.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluenewsletter.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluenewsletter.png';\">","#content > p:nth-child(16) > a:nth-child(7) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluenewsletter.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluenewsletter.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluenewsletter.png';\">","#content > p:nth-child(16) > a:nth-child(7) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../take-our-patient-questionnaire,47031.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(8)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../take-our-patient-questionnaire,47031.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(8)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluequestionnaire.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluequestionnaire.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluequestionnaire.png';...","#content > p:nth-child(16) > a:nth-child(8) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluequestionnaire.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluequestionnaire.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluequestionnaire.png';...","#content > p:nth-child(16) > a:nth-child(8) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluequestionnaire.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluequestionnaire.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluequestionnaire.png';...","#content > p:nth-child(16) > a:nth-child(8) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../register-with-us,47030.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(9)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../register-with-us,47030.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(9)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepblueregister.png\" onmouseover=\"this.src='../userfiles/image/newicons/blueregister.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepblueregister.png';\">","#content > p:nth-child(16) > a:nth-child(9) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepblueregister.png\" onmouseover=\"this.src='../userfiles/image/newicons/blueregister.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepblueregister.png';\">","#content > p:nth-child(16) > a:nth-child(9) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepblueregister.png\" onmouseover=\"this.src='../userfiles/image/newicons/blueregister.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepblueregister.png';\">","#content > p:nth-child(16) > a:nth-child(9) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"../text-message-reminders,47005.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(10)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"../text-message-reminders,47005.htm\"><img width=\"100\" alt=\"\" height=...</a>","#content > p:nth-child(16) > a:nth-child(10)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluetext.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluetext.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluetext.png';\">","#content > p:nth-child(16) > a:nth-child(10) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img width=\"100\" alt=\"\" height=\"100\" src=\"../userfiles/image/newicons/deepbluetext.png\" onmouseover=\"this.src='../userfiles/image/newicons/bluetext.png';\" onmouseout=\"this.src='../userfiles/image/newicons/deepbluetext.png';\">","#content > p:nth-child(16) > a:nth-child(10) > img"
